vocal_channel,emotion,emotional_intensity,statement,repetition,sex,length_ms,zero_crossings_sum,mfcc_mean,mfcc_max,sc_std,sc_min,sc_max,stft_std,stft_min,stft_kur,kur,skew,PCA1,PCA2,PCA3
speech,happy,strong,Dogs are sitting by the door,1st,F,-0.5941700022047526,2.893577438859297,1.6186829690234072,-1.2569013814173053,-1.6849813839678736,1.1474975692910792,-0.3071634611133234,-0.04512966328935767,-0.4379613901826198,0.4955470746304975,0.30815410740499777,0.1050910125916355,6.410510308861496,-3.64851555688463,-0.7421979014634548
song,fearful,normal,Dogs are sitting by the door,1st,M,0.07439416317343468,-0.28980797739467723,0.4530398104789771,0.04419970689552505,-0.3267591032820301,0.9717152939208423,0.13869049993479174,-0.1151198943705172,0.23102359416168836,-0.4901682832057275,-0.9358125998771313,-1.1257096733001615,-0.9611938389277638,0.8145326722318147,-0.09072375028738651
song,angry,normal,Dogs are sitting by the door,2nd,M,0.1312221172305806,-0.6905978394067557,1.3396484464076865,-0.23516535810632846,-0.7070039608991946,0.3122409445558388,-0.6995849863239895,0.022591952105465957,0.2529428124040623,-0.5559397442961034,-0.7193835843057186,-0.5583057267230042,0.7826834899690601,-0.2035867293406486,-0.1603095312072267
speech,happy,strong,Dogs are sitting by the door,1st,M,-0.37020100680305984,-0.012968113579794717,0.8613378531648384,-0.2540174860687528,-0.7734070740675003,0.5664420190834746,1.192185601646359,-0.14782412661823358,-0.07626481906135603,-0.17266857006869482,-0.5555904841704193,-0.06763796591869857,0.8725355214741435,-0.8894200109309344,0.746573379459565
speech,happy,strong,Dogs are sitting by the door,1st,M,-0.8164675871929998,-0.24476007056089458,0.40618435114280504,1.1693518320528966,0.015133708097956224,0.34485977564572173,0.03639129789988181,-0.22915148027154258,-0.10070802835609761,-0.49170497316542755,0.24971349609766988,-0.6586695106256162,-0.27107247153364333,-0.44475547851935243,-0.07414357030206303
song,fearful,normal,Dogs are sitting by the door,1st,M,0.019237619529734237,-0.43286920879408397,0.9419654450425515,-0.5025250821472697,-0.1936943914320212,0.8427895437433472,-0.3839825865828449,0.40009766750434,0.19173668650640005,-1.076376345569398,-1.1182055338569135,-0.4694320143823453,0.2651862310879995,0.060381533556715376,0.15424277728586797
song,angry,normal,Dogs are sitting by the door,2nd,M,1.3580373606995542,0.391097959838377,0.9516752164658556,1.2380466461315616,0.22700993163599256,0.5780257461619284,0.17886874438151074,0.45293786408747155,0.5551612014688353,-1.3176998746908108,-0.9811298908225095,-0.17838371888432916,0.5395033614805317,0.6051270165352514,0.5893204152692101
song,neutral,normal,Dogs are sitting by the door,1st,M,0.1312221172305806,-1.8318114791959161,-0.08623422490647992,0.8953230297517173,1.6002626941231917,-1.0884694029008997,0.40608297372620106,0.9819619609150064,-0.47051743288632863,-1.328936555197105,-1.371891220864648,0.5393290155356217,-0.891508014891936,0.1771545416101688,-0.28564419810992453
song,calm,normal,Dogs are sitting by the door,2nd,M,0.6878017849079214,-0.604597289996807,0.7806649304692577,0.9496661320431093,-0.28667783445150635,0.18526956607971928,-1.070991787574198,0.08189498198179289,-0.3019164076815777,-0.8461645741257385,-0.6842457354169144,-2.0139500665588854,-0.7650445210282408,0.45785803240735956,0.14503280710834734
speech,disgust,strong,Dogs are sitting by the door,2nd,M,0.46550419991967423,0.7001539024798434,0.4189463228325513,-0.5943758837254343,0.6323646254178057,0.6022745713922175,2.050294508732724,-0.9275600562832431,-0.2499843278273354,0.30709227955611895,0.5250975091711909,0.7698725869348404,0.004662255790920438,-1.9425004638734704,-0.4621364026394673
speech,sad,strong,Dogs are sitting by the door,1st,M,-0.9284520848938461,-0.1915216352118787,0.4833733087522526,1.6893306862318596,0.12777361734956988,0.8534254343081942,0.21076816879762864,-0.9818046516293242,0.1701952669919572,-0.05725394981375039,2.2166320491616878,0.6371209111774037,-1.660811047682451,-1.3713068071367769,0.14367388586393737
speech,disgust,strong,Dogs are sitting by the door,2nd,M,-1.0404365825946924,-0.7105281254604898,1.1056197959951326,0.9970939794629724,-1.273343034494325,0.3701030118321955,-0.9312958542839378,-0.6355445179162397,-0.15238716478021297,-0.1864872336876686,-0.08310853424702874,-1.9748141464226336,-0.37503208797179943,-0.3159663122738539,0.9375468187601091
speech,sad,strong,Dogs are sitting by the door,1st,M,-0.5941700022047526,-1.4501328503860487,-0.32517139501816333,0.9368203287452135,1.533965727598604,-1.0884694029008997,0.2344802507888837,-0.7281553803093891,-0.47051743288632863,0.2756792754682829,-0.008290004892167923,1.1739342437314666,-2.6820851089268407,-1.9829593599336155,-0.29698775347810263
song,neutral,normal,Dogs are sitting by the door,1st,M,0.46550419991967423,-0.6122417832776913,0.7541228389676544,0.9763716785566516,-0.3298719931354711,0.3291670779944267,-0.24105351124358404,0.04575060657426653,0.2356804281257877,-0.22645095054039274,-1.322255996335086,-0.7769443544321454,-0.23577131318269165,0.8917082266693166,-0.5609690551117205
song,calm,normal,Dogs are sitting by the door,2nd,M,0.5774886976205206,-1.755366546387073,0.009712714900693795,0.6602986036037642,1.5388858232227347,-1.0884694029008997,0.3824965860957134,1.1569993470519846,-0.47051743288632863,-1.3287415841050327,-1.7460617744351858,0.5121891213550919,-0.09200380943252362,0.9331837792096228,0.06648117443117561
song,calm,strong,Kids are talking by the door,2nd,M,0.6878017849079214,-1.8400020077111494,-0.5164847259898154,0.7471043232542973,1.6783809101672176,-1.0884694029008997,2.083635655209769,0.9771273884407646,-0.47051743288632863,-1.483589124946227,-1.3243481288581294,1.1058309684406553,-1.1884610935056452,0.6800503689024956,0.07411347374834791
speech,disgust,normal,Kids are talking by the door,2nd,M,-0.7613110435492993,-0.28434762505118844,0.6204902808130097,1.5613311571914357,-0.5304088700422369,1.0242606394183136,-0.6198369283614094,-1.3819647380617017,1.245612902428025,0.08842485049122079,2.2281924124354755,-0.08118952877714081,-1.0338904856042843,0.9820456901660599,1.0240161617016497
speech,sad,normal,Kids are talking by the door,1st,M,-0.42702896086020575,-1.5355873645616485,-0.7730445881626223,1.2340031952911175,1.420838788889141,-1.0884694029008997,0.3384263527456619,-0.6460743349300294,-0.47051743288632863,0.4061761392156678,1.367405443905546,1.6436697059532013,-3.4960249460531827,-0.929800912442558,0.2078360100529939
speech,disgust,normal,Kids are talking by the door,2nd,M,-0.31504446315935936,0.40365677022840124,-0.4981243982933863,-0.02788003558838212,0.3907982503431084,1.263298422682715,0.34205129054178657,-1.1778266676777955,-0.35842888214186797,0.48158343277699434,0.6091969466807244,-0.17094659201650156,-2.507271147024826,-0.905925728264556,-0.028007285813935585
speech,sad,normal,Kids are talking by the door,1st,M,-0.9836086285375466,-0.8503131454538032,0.5321479223181583,1.6025065033354793,0.09989416343902216,0.9811299257128074,-0.172325538465678,-0.6926836780063889,-0.45002510956670466,-0.11469116668083978,1.5255562544032104,-0.2505840118063885,-1.8289320637132205,-0.8952628809721008,0.34772647739773255
song,calm,strong,Kids are talking by the door,2nd,M,0.8566142366659137,-0.8134557671352538,0.5562551654342834,0.5119775799522771,-0.01754398349637869,0.22912505834167735,-0.440141257639071,0.1326389746151359,-0.22212097830083063,-0.8097785284168937,-1.088155376627646,-1.043243747016091,-1.518238536565775,0.6290649576988521,0.7137711166910723
song,fearful,strong,Kids are talking by the door,1st,M,-0.4821855045039062,-0.8800720657258172,0.9436557010830504,-0.049347020743857585,-0.16381608749417223,0.8571491684991354,0.11157466376322356,-0.025488798540403822,0.2553551237185141,-0.7169104609291449,-0.8925614915454004,-0.11281966485033681,-0.01345033101106407,-0.42434219755548624,0.6293967755287158
song,angry,strong,Kids are talking by the door,2nd,M,1.4131939043432546,0.23138265379132938,1.4424006191447782,0.9992745657276679,-1.8033168865270972,0.4766529872506616,-1.1781840062731173,-1.0182004537323333,1.0104429631635015,0.6156508109287895,-0.2768284239282585,-0.17414670881917668,2.5714388901972796,0.9421444702280868,1.086043948145049
speech,happy,normal,Kids are talking by the door,1st,M,-0.14790342181481256,-0.10524806818475556,-0.19326858906215985,1.6806906564774777,0.6638318684395975,0.9622212425729333,0.2340774834296184,-0.7209759464678683,0.47794147193534264,0.03830087973378045,1.8785881863504503,-0.635016772965424,-3.5160721636727597,-0.8272722401532077,0.28469898880896494
speech,happy,normal,Kids are talking by the door,1st,M,-1.6538442043291792,-1.741169630294002,0.12477175586893673,0.5254569033732893,-0.35549805157576203,0.8286137767282876,2.1559763436628514,-1.0579993765262252,-0.3180647389715847,1.394847653772163,0.062452805245419164,-1.1477103735390017,-3.0650292930621554,-1.5711981144868485,1.1878366691943982
song,fearful,strong,Kids are talking by the door,1st,M,0.9669273239533146,-0.7965286748704384,0.2828057586358691,0.6630780914056145,-0.052685436616391926,0.7064124718190063,-0.2572418324143014,-0.06365233789728804,-0.21271719666268282,-0.43424408814975346,-0.7942478509076083,-1.686849477241919,-1.326950796613937,1.596197184673527,0.3961655169844876
song,angry,strong,Kids are talking by the door,2nd,M,-0.31504446315935936,-1.36167514242153,1.625237535995116,0.32869370773323137,-1.5690781532574547,0.4241975580906181,-2.3006536416859893,0.08709063298138738,0.4067392437139483,-0.7255925346026633,0.6576997636350177,-0.06932071927884868,1.5238891947150506,-0.7309142118513078,0.8193286020669338
song,neutral,normal,Kids are talking by the door,1st,M,0.019237619529734237,-1.0416984950930859,-0.833323804247414,0.5700567969709553,1.1328182479042301,0.8405392779290527,0.2924884876488218,0.09645726378037775,0.2758592835174031,-0.6566276560768519,-1.125141223827073,-0.7687408653894455,-2.433076673626182,0.24707378803399785,-0.6323317749293661
speech,disgust,strong,Kids are talking by the door,2nd,M,-0.9284520848938461,0.012695542434602674,-0.09583987009468221,1.7658069891330301,0.006271802160266854,-1.0884694029008997,0.26365156827019043,-1.6015310708376487,-0.47051743288632863,0.764071472164016,2.3486597794071207,1.0714673389477964,-3.206224154467602,-0.18644899007781457,0.8584337502969785
speech,sad,strong,Kids are talking by the door,1st,M,-0.2598879195156589,-0.4241326450445019,-0.39918697096686995,1.7000497543987783,-0.1431238276188659,-1.0884694029008997,0.1669455155653678,-0.8716147361371722,-0.47051743288632863,-0.15763105106677594,2.3449460007167424,0.43678206294327193,-3.6442159611268594,1.0641384826468083,0.8347601721973489
song,calm,normal,Kids are talking by the door,2nd,M,3.253416769546715,-1.4403042161677688,-0.5812433898739169,0.40341715623182345,0.7975303165686631,-1.0884694029008997,0.41921468070224166,0.844049732797915,-0.47051743288632863,1.074058117125531,-1.209113038275511,-1.0669277787701568,1.266463401445478,4.99713026953572,1.5258314183075914
song,angry,normal,Kids are talking by the door,2nd,M,0.9669273239533146,0.3228435555447669,0.9792040386910487,0.49565953248232153,-0.2460810430937743,0.7169393843580658,0.17675764199453653,0.04443496128144251,0.3387881252536798,-0.8193029853432238,-0.02985848384057905,0.16615241963989608,1.1631651162938097,-0.4135578657244507,0.31950205482790206
song,calm,normal,Kids are talking by the door,2nd,M,0.7997862826087678,-0.5393460794921157,0.7210329127940265,1.1841389687213897,0.5475702330317112,0.3587407571012721,0.16370806416195552,0.30233657615687115,-0.3306617332435705,-0.4155765394579107,-1.652829313245018,0.30647525458382985,1.2699072471597352,0.9973001872109439,0.12268286362468336
speech,happy,strong,Kids are talking by the door,1st,M,-0.5390134585610521,-1.1132291107927892,0.6751379282126792,-0.5160521022867203,-1.6505193814787682,1.1031178108594049,-1.470284970055519,-0.5055082469740921,0.014699941818686765,-0.15527432385681136,0.525750484582484,-1.4593033350490374,-0.5397189920847343,0.8437694833992856,1.1122370630569858
speech,sad,strong,Kids are talking by the door,1st,M,0.1312221172305806,-0.39683088332705785,0.5398404723463418,1.378209992326415,0.6855218926358817,0.7973540300647244,0.23451082863402842,-0.4068984521487022,0.6683939210626905,-0.41802658124419245,0.098016970594218,0.5439009766480907,0.23417230572348513,-1.2257930193524376,-0.03186953822425225
speech,disgust,strong,Kids are talking by the door,2nd,M,-0.09274687817111213,-0.1068861738878022,0.6367249970894164,0.7381454178581037,0.3080931745864095,1.3967691245792002,0.19049656428221018,-1.6948645789593149,3.579485344469768,0.9596279159636957,2.554781198543414,2.658151084706239,-1.5224323898334673,-1.8466364113787337,0.5197542620643583
song,neutral,normal,Kids are talking by the door,1st,M,0.35351970221882784,-1.3420178739849702,0.6033718379981692,0.8352201640580407,1.1555964880846576,0.23491224537660663,0.17153671308005222,0.5305603620078806,-0.3416864109207311,-1.0900214543464597,-1.805382401811305,0.6436287449560184,0.2517398699168459,-0.2882291969424373,-0.6177926949984999
song,fearful,normal,Kids are talking by the door,1st,M,0.5774886976205206,-0.20544553368777516,0.41155919480000147,0.7953441688404642,-0.21178487903361465,0.9080747413502928,-0.03986290716075055,0.016125735212642673,0.7390656912257487,-0.46098332127561414,-0.9571487526528702,-1.105612236512101,-0.1549875631170294,1.0248742204899397,0.0368101950408666
song,fearful,strong,Dogs are sitting by the door,1st,M,0.7997862826087678,0.19343320500408218,0.7459119018638528,0.20706669106663175,0.4016717363760838,0.9594813988277511,0.19668440785830932,0.338180621399607,-0.32527496788050114,-0.5638855065262547,-0.7116970537937646,-0.28749446959453867,1.534669086402928,0.14299204489076126,-0.24487300466431902
speech,disgust,normal,Dogs are sitting by the door,2nd,M,-0.8164675871929998,-0.5535429955851866,0.5287543944577712,0.9514866850137922,0.4572935876628261,0.8029939206464065,-0.010294994731845138,-2.03463200719784,2.5461354545811514,1.1550167280670411,1.4174343532487403,1.4641792894140517,-1.2252249463136589,-2.5292959946995337,0.08819873792676354
speech,sad,normal,Dogs are sitting by the door,1st,M,-0.03591892411396621,0.7864274695069666,0.3164905956915157,1.864621896254026,0.7407865757333042,0.8414276967694342,0.25285392745910823,-2.511456469350122,4.170444182990682,0.7840450274469903,1.738524934071527,2.25386148738501,-2.782551527793327,-1.6461307317259084,-0.034302909746566065
speech,happy,normal,Dogs are sitting by the door,1st,M,-1.3747186652837862,-1.5708066371771512,0.17340543996147045,1.454264333129796,0.31408444722625045,0.4878259471192752,0.2054036408367423,-0.8215338441240372,0.038084428853727176,0.47925434310691534,0.14295888528335818,-2.0104327492421374,-2.9948580963403253,0.1974789251156385,1.7234567670478198
song,calm,strong,Dogs are sitting by the door,2nd,M,1.3580373606995542,-0.1639468558772602,0.644189322158335,1.140359150960085,0.4004383926354212,0.23159214461901528,0.044214624016020145,0.21696075705637433,-0.36719512480469846,-0.08557587698976883,-2.039735486559828,-0.03921056292487704,1.0837125398829057,1.7048026602212638,0.2930317935020213
song,angry,strong,Dogs are sitting by the door,2nd,M,2.3057270651231345,2.4406412119669008,1.5933322701557675,0.00320899320994874,-0.5132622827267662,0.7601741383105816,-0.3062823704428135,-0.8037289273778193,0.5182064465614779,0.3684293413708562,-0.92985100846173,0.2575535421592798,2.7675304498334268,-0.42345304272663814,0.038132446994964986
song,calm,strong,Dogs are sitting by the door,2nd,M,3.143103682259314,-0.9117421093180523,-0.02233213395208941,0.8675227666198423,-1.8547272009151665,-1.0884694029008997,-1.335713986304401,-0.06641774525190614,-0.47051743288632863,2.2117264708127213,-0.8195150172418709,-1.0974617994594962,1.3695491923592107,6.110152845096648,2.4968059355269654
speech,sad,normal,Dogs are sitting by the door,1st,M,-1.1524210802955388,-0.8058112738543695,-1.3637747120778625,1.6744554644946397,0.9759301923671083,-1.0884694029008997,0.4067909732475,-0.4482427370157018,-0.47051743288632863,1.3912599405460637,1.934176326258852,-2.2347500221079746,-5.426576180816468,-0.5281101977099751,1.1061723573103617
speech,disgust,normal,Dogs are sitting by the door,2nd,M,-1.1524210802955388,-0.01569828975153912,-0.11127815531854805,2.3179465096713474,-0.3338335968215373,1.0561749923175132,0.17398217129694438,-1.558074368680393,1.8633045090515385,0.21325082736625678,2.5840389760329803,-1.1137788193622238,-3.057188512375954,0.6774776314683134,0.8149806014186985
speech,surprised,strong,Dogs are sitting by the door,2nd,M,-0.9284520848938461,-0.3059160168079692,1.6244186639436313,-0.2792286636215727,-0.9826349875568967,0.06774108075698604,-1.23222195274729,-0.35577422018903926,-0.41233769956624994,0.6045200561820214,0.0974580038753901,-1.986384661915128,0.6888833946235435,-2.429342347191691,0.9711081465869238
song,happy,normal,Kids are talking by the door,1st,M,0.7997862826087678,-1.5374984878818696,0.12699184389451534,-0.09281834843913857,1.416085890549546,-1.0884694029008997,0.18913336931960442,0.8331873522553538,-0.47051743288632863,-1.1338582441840495,-1.0931509733643925,1.2941384904671553,-0.0029521486678533234,0.22759342834512214,-0.2780452845858465
speech,angry,strong,Kids are talking by the door,2nd,M,0.46550419991967423,3.0325434060010874,1.3102211156717902,-1.274786496878505,-2.1948986310837464,1.5778303003245095,-1.5710083705475417,-1.1222908730759829,-0.2531694563052005,2.1047168764456883,0.6304390961535007,1.336441081423905,4.030210713866986,-1.6323866912415061,-1.5648097594085884
speech,fearful,strong,Kids are talking by the door,1st,M,-1.2627341675829398,-1.7651951806053527,1.7830980698402077,0.0887345944817723,-1.8033902232401515,0.1147808061726805,-1.014941284484406,-1.3639882412916344,0.28219187236286497,1.9892235887925547,0.8427091236007047,-1.4547821806878714,0.7110047596557889,-1.7666537685850572,2.8161255115465003
speech,angry,strong,Kids are talking by the door,2nd,M,-0.5941700022047526,-0.19397879376644867,1.4424980130801979,-0.0275069241618959,-0.07556154951283515,-0.19620706779227517,-0.010516144377922537,-0.07856264920126368,-0.4171315668040226,-0.40208542710727635,0.8666248645855923,1.4172362350879388,2.044154601436155,-3.058952261216646,0.10364031285844084
speech,fearful,strong,Kids are talking by the door,1st,M,1.525178402044101,2.5200893385646626,1.685111243228979,-0.5838726047443495,-3.2548185481455687,0.25703327765070116,-1.9157673242289674,-1.4332051696392507,-0.2865517841921394,1.1895168681579777,1.3157092580492897,0.6637381835414748,3.5390423901034582,0.8569476478350242,1.761409483562042
song,happy,normal,Kids are talking by the door,1st,M,0.18637866087428104,-0.3441384832123908,1.272349237033079,0.311657901580983,-0.6161336061374229,0.6088290780820725,-0.24938156216482,-0.5417973207153349,0.46150248771141295,-0.13444722411570817,1.132860435140379,-0.04629942677016483,2.0481908936422446,0.0954514046302968,1.1285945261964119
speech,surprised,strong,Dogs are sitting by the door,2nd,M,-1.4298752089274867,-0.7397410104981549,0.0974332333147934,0.19484479161797502,0.8694206217571687,-1.0884694029008997,0.29300073903773594,-0.1045179259784427,-0.47051743288632863,-0.056212378345198946,0.40961413640612476,0.4382606859272809,0.2313859235042623,-0.3339604317367037,0.26938274529331957
song,sad,normal,Kids are talking by the door,1st,M,2.3625550191802804,-0.49566326074420525,0.4698869416165788,0.4888027445559749,0.5186138722531946,0.5750460517936231,0.09638899158320523,0.8286661863482196,0.07164050607346888,-1.4880130167489487,-0.6040328431981795,-0.7369336653407291,-0.5044729516393529,1.6011105282032259,0.866640263771136
speech,calm,strong,Kids are talking by the door,2nd,M,0.6878017849079214,0.5701975167048099,-0.8768191728116264,0.6835996045133523,0.3083142768383265,1.4269196307104823,0.2221274742583498,-3.0144694183710232,3.3651161289338214,2.5250938244092502,3.511025180132284,-5.056563415084294,-5.777821010978435,-1.0728284200893592,1.5792510536009476
speech,calm,strong,Kids are talking by the door,2nd,M,-0.5941700022047526,-0.07876535931883484,-0.15508814668796272,-0.5135576408426294,0.11717840989354293,1.0298770497609078,0.04619069835833984,-1.925539705636611,6.499369270593693,0.9325583395287611,0.7150932234497123,-3.2540702075693235,-5.219861666504561,-0.780029608809558,1.4366891053895665
song,sad,normal,Kids are talking by the door,1st,M,1.1340683652978614,-0.4487042305902015,0.6701073294792912,-0.2120543747685803,0.44945238945040916,0.45896259620458063,-0.133803315188998,0.536437317868965,-0.09364252570799003,-1.2422441838361498,-1.02821625329587,0.02070986618997517,-0.5558308546495119,0.42039817416749076,0.18902298627484415
song,sad,strong,Dogs are sitting by the door,1st,M,0.9669273239533146,-0.7198107244444207,0.8334055417786239,0.03766102530907948,0.00718417845331533,0.33947978341606255,-0.24977475864547335,0.5601864080419461,-0.225162574721163,-0.7809252795222128,-1.393541579917017,-0.1033858413094475,0.6506616161125878,1.3205040030622315,0.33325225863792346
speech,calm,normal,Dogs are sitting by the door,2nd,M,-0.7061544999055989,-0.9319454129889609,0.3055075219881002,-0.24225178265289404,0.13212681293406767,1.0407174791212883,-0.2389381448692668,-1.7543671470835942,5.022765688218704,0.699034687089419,-0.914078877042901,-0.4908465197145715,-4.759539384654304,-0.5480330969910437,1.1295746005251603
speech,neutral,normal,Dogs are sitting by the door,1st,M,-1.6538442043291792,-0.9442312057618107,-0.2361701687943011,1.576062519471433,0.7459684593021134,0.7059063618398035,0.8251459264396489,-1.8896195103000952,1.5854492121085138,0.947528331624972,1.2234700559985705,-0.40313880819755465,-3.521241593808041,-0.7595877909897117,-0.4387708924790374
speech,neutral,normal,Dogs are sitting by the door,1st,M,-1.4867031629846326,-1.2906905619561755,0.05265850340075491,0.16226177850987605,0.3231170514750846,0.47312361099016986,0.11857094426914234,-1.9258603636425398,1.2954548492124858,2.0045313483551177,-0.3964374673987907,-0.8970525720914782,-4.242634260552348,-1.6512450614165264,1.3082831220098212
song,sad,strong,Dogs are sitting by the door,1st,M,1.4700218584004006,-0.49921248976747296,-0.32910889269296456,0.8274786789348694,0.8489023917610952,0.47206241627242285,0.13869367052894685,0.45552904930623705,-0.3142159687597924,-1.1507183628764333,-1.4192912796117167,-1.2504409050679983,-2.443851963749919,1.8440069505170356,0.8126844977950867
song,happy,strong,Dogs are sitting by the door,1st,M,0.07439416317343468,-0.17377549009554008,1.2493597800743785,0.6768028221360071,-1.4910138765059548,-0.0780389737441216,-1.1354161708682895,0.1437868661640212,0.5265555832024095,-0.7414896183714624,-0.1158048194641707,-0.49828956224594284,2.1259745171470783,1.0711838183663551,1.7307205572560653
speech,surprised,normal,Kids are talking by the door,2nd,M,-1.2075776239392393,-0.8828022418975616,0.5135569011525793,0.6872841760126496,0.38040613063271334,-1.0884694029008997,0.3462660810307163,-0.9879985866524091,-0.47051743288632863,0.4963312560577976,0.4712639090608061,0.0849261938719506,-0.9527088253515953,-0.9855612799076024,0.7967391930562513
speech,angry,normal,Dogs are sitting by the door,2nd,M,-0.9284520848938461,-0.15384520404180593,1.0577594287262264,1.0581396246476997,0.08820208917473009,0.999407251207167,-0.39788754328758513,-0.7557635336753995,0.43019414113972065,0.9117299414032879,1.1275224914974638,-1.0541192533610455,0.032785235996679464,-3.7786817140557556,0.43444787676741314
speech,fearful,normal,Dogs are sitting by the door,1st,M,-1.095593126238393,-1.1634643523528863,0.5852720502994856,0.692642363817766,0.36460258920542954,0.6797520395503878,0.2878356103290352,-1.8425878521005248,1.5613337567666328,1.010649173628336,-0.29341128979970443,1.0929472204744268,-2.126644550977762,-0.919033946058694,1.0224441894709175
speech,angry,normal,Dogs are sitting by the door,2nd,M,-0.5941700022047526,0.16394730234924262,0.5547516185050017,0.0377067987727416,0.262560942175448,-1.0884694029008997,0.19841790883502738,-1.073404052803365,-0.47051743288632863,0.46794735543989124,0.5490655347730788,0.9116433267157924,-0.15682071938945114,-1.494525953122673,-0.30619693255795394
speech,fearful,normal,Dogs are sitting by the door,1st,M,-1.3747186652837862,-1.1487214010254665,1.1849437902441595,0.3176434550939349,0.26520457706173467,-0.2605326013555087,0.18557790326013174,-2.1604895241585385,2.287863435624779,1.8875656480839398,-0.1804099608577315,-2.5700073545901643,-1.8066378750856935,-1.428643439389377,2.0237215292315014
speech,surprised,normal,Kids are talking by the door,2nd,M,-0.7613110435492993,-0.9789044431429647,1.2034432521340448,-0.5405139797789246,-0.5899015628914597,-0.38595613647631827,-1.2711066801417923,-0.8524217842468832,-0.41404780279695375,2.340879657930055,-0.09642904325321655,-2.993286506943632,-1.3167319544377687,-1.9939958018159525,2.0611983477073696
song,happy,strong,Dogs are sitting by the door,1st,M,1.4131939043432546,-0.4563487238710858,0.8037012891157516,-0.46055620108277034,0.43416969427026925,-1.0884694029008997,0.2653482300538022,0.720737182042296,-0.47051743288632863,-0.30670256439619487,-1.4159089848224427,1.0652603321355218,2.5039479135950087,0.8297072102928332,0.026377824323505144
speech,surprised,strong,Kids are talking by the door,2nd,M,-1.2075776239392393,-0.39519277762401117,-0.002193357089308885,0.5738340693504415,1.0829105866699782,1.1918332216290435,2.210824080358626,-0.3894105812453181,-0.3738019416322652,0.7068964701151367,-0.12451448811114357,1.1436180270627307,-0.6068062011122693,-3.311915489364617,-0.25459734039624576
speech,fearful,strong,Dogs are sitting by the door,1st,M,-0.5390134585610521,-0.19042956474318093,1.1570289828371223,1.3882336115664395,0.42154983345171815,1.1321413191264438,0.027520141177832243,-1.27984947504774,0.12604408170816442,0.03730915449230784,0.9072032387227674,1.7432334565119711,1.1463079168431127,-2.3941117082709478,0.22850613387001042
speech,calm,strong,Dogs are sitting by the door,2nd,M,0.35351970221882784,-0.4263167859818974,0.22481597326339567,0.17946375387474456,0.9176787181479092,0.38560489092721423,0.1422123862241469,-0.027426441468444137,0.6380397366995596,-0.9421736238739324,-1.0815683284164856,-0.9857515988577794,-3.419013120224623,0.24096983238446373,0.4982903786726638
speech,angry,strong,Dogs are sitting by the door,2nd,M,0.24320661493142695,1.6693664434491067,1.8143155190619067,0.2708691296468554,-0.44845430521502594,0.9142050332633302,-0.05503847255446414,-0.7670604782080612,-0.14966167003467473,0.10052697300490002,0.23505943669684679,0.40092406930690705,5.79642338396667,-3.430099295450414,0.49309658646238397
song,sad,normal,Dogs are sitting by the door,1st,M,1.5803349456878013,-0.453345530082167,0.3456937408479574,0.3905759687453907,0.5240949239766615,0.5265690136666082,0.012243412587038642,0.8637448484211053,-0.2836273728489159,-1.4318137076586823,-1.2716956646742625,-1.2611071601264041,-1.0162892877137022,1.0321517543117547,0.4880376831294387
song,happy,normal,Dogs are sitting by the door,1st,M,0.7997862826087678,-0.40420235899076773,1.0892383155856296,0.9175277754391526,0.4209650854604421,0.46844741694639647,-0.18259532313444954,0.07851968505317157,-0.38994569065874846,0.38592614130468716,-1.8053604156371668,0.5426861273583272,2.1446234127498305,0.4609166371908482,-0.7333838738678382
song,happy,normal,Dogs are sitting by the door,1st,M,1.0237552780104606,0.07194036536145623,0.42594050897358243,0.6134473479656573,-0.10700815538598996,0.5775428293187184,-0.719853018882085,0.1422840703474004,0.27216762244025106,-0.4641201115882733,-0.684056069633253,-0.2919466399597326,0.46941657786222946,0.8677582886721031,-0.24871702626307085
speech,angry,strong,Dogs are sitting by the door,2nd,M,-0.20305996545851301,0.06811811872101406,2.370823792816758,0.023045442966580246,-2.540822963448047,1.418832860235316,-2.591941578589263,-0.39662990859400676,-0.24257393430587165,-0.19526151644184295,-0.3098954626601883,0.45985996066089696,5.230703694297254,-2.461488833715772,0.7957833451212651
speech,fearful,strong,Dogs are sitting by the door,1st,M,-1.4298752089274867,-0.14374355220635163,0.5257989148967813,-0.5399516200825079,-1.1197528922732405,1.1272860063913406,-0.21967997500407735,-1.5043022248102347,0.4610383213877956,0.6299842892000149,1.0080080306447197,1.1995600451827597,-0.1597944624985692,-0.27003782484062144,-0.29891133387259816
speech,fearful,normal,Kids are talking by the door,1st,M,-1.5418597066283328,-1.0859273490753452,-1.2860853201919533,-0.5140207605926199,0.8328411005803943,-1.0884694029008997,0.3751638157980224,-1.5222311942683122,-0.47051743288632863,4.1087367317161965,0.915126083492827,-0.4588307157786356,-6.159683924882261,-0.8498310301192031,2.0409558808267945
speech,angry,normal,Kids are talking by the door,2nd,M,-0.8732955412501457,-1.1929502550077258,0.09336468020615636,1.2792573801634786,0.49423838181139296,-1.0884694029008997,0.22552218832889592,0.38074442998218944,-0.47051743288632863,-0.2665894707881461,2.2259797464855327,-0.7052010231272985,-2.4335814045879465,0.7179995061979203,1.6704240730448912
